" ",球队,时间,果,场,比赛,投篮,命中,出手,三分,命中,出手,罚球,命中,出手,篮板,前场,后场,助攻,抢断,盖帽,失误,犯规,得分
1107,波士顿凯尔特人,2018-04-10,负,客,奇才113-101凯尔特,37.9%,33,87,39.4%,13,33,81.5%,22,27,44,13,31,22,14,1,16,18,101
1108,波士顿凯尔特人,2018-04-11,胜,主,篮网97-110凯尔特,45.1%,46,102,25.0%,6,24,80.0%,12,15,62,20,42,22,6,6,13,14,110
1109,波士顿凯尔特人,2018-04-15,胜,主,雄鹿107-113凯尔特,41.5%,39,94,42.3%,11,26,88.9%,24,27,45,11,34,20,8,5,15,21,113
1110,波士顿凯尔特人,2018-04-17,胜,主,雄鹿106-120凯尔特,53.3%,48,90,41.9%,13,31,61.1%,11,18,38,9,29,24,10,6,5,16,120
1111,波士顿凯尔特人,2018-04-20,负,客,雄鹿116-92凯尔特,40.0%,32,80,33.3%,8,24,71.4%,20,28,45,17,28,17,3,2,16,15,92
1112,波士顿凯尔特人,2018-04-22,负,客,雄鹿104-102凯尔特,41.4%,36,87,34.5%,10,29,80.0%,20,25,43,16,27,22,6,3,8,21,102
1113,波士顿凯尔特人,2018-04-24,胜,主,雄鹿87-92凯尔特,42.0%,29,69,32.3%,10,31,75.0%,24,32,50,5,45,22,7,7,17,21,92
1114,波士顿凯尔特人,2018-04-26,负,客,雄鹿97-86凯尔特,37.0%,30,81,27.8%,10,36,84.2%,16,19,39,6,33,18,3,3,9,19,86
1115,波士顿凯尔特人,2018-04-28,胜,主,雄鹿96-112凯尔特,53.6%,45,84,34.6%,9,26,61.9%,13,21,42,11,31,28,9,4,14,23,112
1116,波士顿凯尔特人,2018-04-30,胜,主," 76人101-117凯尔特",48.2%,41,85,48.6%,17,35,94.7%,18,19,36,5,31,27,4,4,10,21,117
1117,波士顿凯尔特人,2018-05-03,胜,主," 76人103-108凯尔特",45.1%,37,82,41.7%,15,36,79.2%,19,24,41,5,36,23,7,4,9,16,108
1118,波士顿凯尔特人,2018-05-05,胜,客," 76人98-101凯尔特",45.1%,41,91,26.3%,10,38,64.3%,9,14,49,9,40,19,9,7,13,20,101
1119,波士顿凯尔特人,2018-05-07,负,客," 76人103-92凯尔特",41.3%,31,75,34.4%,11,32,73.1%,19,26,43,6,37,16,4,10,15,28,92
1120,波士顿凯尔特人,2018-05-09,胜,主," 76人112-114凯尔特",44.7%,38,85,35.0%,7,20,75.6%,31,41,39,13,26,18,12,3,10,24,114
1121,波士顿凯尔特人,2018-05-13,胜,主,骑士83-108凯尔特,51.2%,43,84,36.7%,11,30,84.6%,11,13,48,6,42,27,6,5,9,17,108
1122,波士顿凯尔特人,2018-05-15,胜,主,骑士94-107凯尔特,43.5%,40,92,32.3%,10,31,85.0%,17,20,46,11,35,24,8,2,5,18,107
1123,明尼苏达森林狼,2017-10-18,负,客,马刺107-99森林狼,43.5%,37,85,42.1%,8,19,73.9%,17,23,42,11,31,23,7,4,13,16,99
1124,明尼苏达森林狼,2017-10-20,胜,主,爵士97-100森林狼,44.4%,36,81,31.8%,7,22,80.8%,21,26,44,10,34,17,11,2,15,17,100
1125,明尼苏达森林狼,2017-10-22,胜,客,雷霆113-115森林狼,50.0%,43,86,40.0%,10,25,82.6%,19,23,45,10,35,25,5,1,17,17,115
1126,明尼苏达森林狼,2017-10-24,负,主,步行者130-107森林狼,48.8%,42,86,37.5%,9,24,63.6%,14,22,27,9,18,27,9,4,14,14,107
1127,明尼苏达森林狼,2017-10-25,负,客,活塞122-101森林狼,43.5%,37,85,36.0%,9,25,85.7%,18,21,37,7,30,19,5,4,14,19,101
