" ",球队,时间,果,场,比赛,投篮,命中,出手,三分,命中,出手,罚球,命中,出手,篮板,前场,后场,助攻,抢断,盖帽,失误,犯规,得分
1704,奥兰多魔术,2018-03-14,胜,主,雄鹿117-126魔术,50.6%,44,87,52.9%,18,34,87.0%,20,23,42,9,33,31,10,4,17,16,126
1705,奥兰多魔术,2018-03-16,负,主,凯尔特92-83魔术,39.1%,34,87,17.9%,5,28,90.9%,10,11,40,7,33,14,12,7,15,23,83
1706,奥兰多魔术,2018-03-20,负,主,猛龙93-86魔术,41.1%,37,90,36.0%,9,25,60.0%,3,5,45,10,35,22,13,7,12,16,86
1707,奥兰多魔术,2018-03-22,负,主," 76人118-98魔术",40.7%,37,91,30.3%,10,33,63.6%,14,22,40,7,33,26,10,3,11,19,98
1708,奥兰多魔术,2018-03-24,胜,主,太阳99-105魔术,44.0%,37,84,36.7%,11,30,74.1%,20,27,54,14,40,29,9,8,19,18,105
1709,奥兰多魔术,2018-03-28,负,主,篮网111-104魔术,43.5%,40,92,35.5%,11,31,81.3%,13,16,44,11,33,25,4,4,9,18,104
1710,奥兰多魔术,2018-03-30,负,主,公牛90-82魔术,33.0%,31,94,17.9%,7,39,92.9%,13,14,55,12,43,16,10,5,11,18,82
1711,奥兰多魔术,2018-04-01,负,客,老鹰94-88魔术,34.4%,33,96,27.8%,10,36,92.3%,12,13,41,11,30,19,8,6,5,10,88
1712,奥兰多魔术,2018-04-03,胜,客,尼克斯73-97魔术,42.0%,37,88,30.6%,11,36,66.7%,12,18,53,11,42,28,7,5,11,12,97
1713,奥兰多魔术,2018-04-04,胜,主,独行侠100-105魔术,45.3%,39,86,27.6%,8,29,70.4%,19,27,47,12,35,27,4,10,13,15,105
1714,奥兰多魔术,2018-04-06,负,主,黄蜂137-100魔术,44.7%,42,94,39.1%,9,23,53.8%,7,13,36,12,24,27,2,3,8,19,100
1715,奥兰多魔术,2018-04-08,负,客,猛龙112-101魔术,47.2%,42,89,30.4%,7,23,58.8%,10,17,42,6,36,25,12,4,10,17,101
1716,奥兰多魔术,2018-04-09,负,客,雄鹿102-86魔术,41.5%,34,82,20.8%,5,24,65.0%,13,20,43,5,38,24,8,4,19,14,86
1717,奥兰多魔术,2018-04-11,胜,主,奇才92-101魔术,42.9%,33,77,40.6%,13,32,81.5%,22,27,42,6,36,20,6,7,16,27,101
1718,多伦多猛龙,2017-10-19,胜,主,公牛101-117猛龙,47.0%,39,83,44.8%,13,29,92.9%,26,28,49,13,36,26,10,4,17,19,117
1719,多伦多猛龙,2017-10-21,胜,主," 76人94-128猛龙",47.2%,42,89,29.5%,13,44,83.8%,31,37,51,8,43,23,5,10,13,29,128
1720,多伦多猛龙,2017-10-23,负,客,马刺101-97猛龙,42.5%,34,80,27.0%,10,37,79.2%,19,24,34,5,29,17,11,4,14,30,97
1721,多伦多猛龙,2017-10-25,负,客,勇士117-112猛龙,45.7%,43,94,23.5%,8,34,94.7%,18,19,42,17,25,30,10,6,16,16,112
1722,多伦多猛龙,2017-10-27,胜,客,湖人92-101猛龙,43.0%,40,93,24.1%,7,29,70.0%,14,20,40,9,31,27,12,4,12,24,101
1723,多伦多猛龙,2017-10-30,胜,客,开拓者85-99猛龙,44.8%,39,87,33.3%,8,24,76.5%,13,17,47,8,39,17,10,9,9,14,99
1724,多伦多猛龙,2017-11-01,负,客,掘金129-111猛龙,49.4%,42,85,35.5%,11,31,64.0%,16,25,38,9,29,20,7,4,13,25,111
1725,多伦多猛龙,2017-11-03,胜,客,爵士100-109猛龙,53.5%,38,71,36.7%,11,30,78.6%,22,28,39,5,34,20,9,4,16,27,109
1726,多伦多猛龙,2017-11-05,负,主,奇才107-96猛龙,46.3%,37,80,20.8%,5,24,63.0%,17,27,36,9,27,17,7,8,13,24,96
1727,多伦多猛龙,2017-11-07,胜,主,公牛114-119猛龙,54.3%,44,81,52.0%,13,25,75.0%,18,24,37,7,30,22,5,0,15,22,119
1728,多伦多猛龙,2017-11-09,胜,主,鹈鹕118-122猛龙,45.9%,45,98,38.1%,16,42,69.6%,16,23,48,10,38,27,8,4,12,24,122
1729,多伦多猛龙,2017-11-12,负,客,凯尔特95-94猛龙,46.4%,32,69,41.7%,10,24,87.0%,20,23,36,6,30,18,8,8,17,20,94
1730,多伦多猛龙,2017-11-14,胜,客,火箭113-129猛龙,51.9%,41,79,46.7%,14,30,78.6%,33,42,37,6,31,28,11,4,13,30,129
1731,多伦多猛龙,2017-11-15,胜,客,鹈鹕116-125猛龙,59.2%,45,76,47.1%,16,34,95.0%,19,20,37,6,31,27,8,6,21,20,125
1732,多伦多猛龙,2017-11-17,胜,主,尼克斯84-107猛龙,56.4%,44,78,34.6%,9,26,90.9%,10,11,40,3,37,29,4,11,12,19,107
1733,多伦多猛龙,2017-11-19,胜,主,奇才91-100猛龙,44.4%,40,90,25.6%,10,39,71.4%,10,14,48,11,37,20,8,7,7,19,100
1734,多伦多猛龙,2017-11-22,负,客,尼克斯108-100猛龙,42.5%,37,87,36.8%,14,38,66.7%,12,18,42,12,30,21,4,10,15,23,100
1735,多伦多猛龙,2017-11-24,负,客,步行者107-104猛龙,49.4%,40,81,30.0%,9,30,75.0%,15,20,42,7,35,17,14,4,18,20,104
1736,多伦多猛龙,2017-11-25,胜,客,老鹰78-112猛龙,54.8%,46,84,40.6%,13,32,77.8%,7,9,46,11,35,31,10,3,16,22,112
1737,多伦多猛龙,2017-11-29,胜,主,黄蜂113-126猛龙,53.1%,52,98,43.8%,14,32,72.7%,8,11,39,11,28,24,6,2,9,23,126
1738,多伦多猛龙,2017-12-01,胜,主,步行者115-120猛龙,49.5%,48,97,31.3%,10,32,66.7%,14,21,47,12,35,29,6,8,12,18,120
1739,多伦多猛龙,2017-12-05,胜,主,太阳113-126猛龙,47.8%,44,92,41.7%,15,36,88.5%,23,26,42,8,34,30,13,4,15,28,126
1740,多伦多猛龙,2017-12-08,胜,客,灰熊107-116猛龙,47.4%,37,78,41.9%,13,31,87.9%,29,33,36,10,26,21,8,3,11,23,116
1741,多伦多猛龙,2017-12-10,胜,客,国王87-102猛龙,44.8%,39,87,29.7%,11,37,68.4%,13,19,44,12,32,22,8,2,13,17,102
1742,多伦多猛龙,2017-12-11,负,客,快船96-91猛龙,40.0%,32,80,24.1%,7,29,76.9%,20,26,42,3,39,18,9,6,13,22,91
1743,多伦多猛龙,2017-12-13,胜,客,太阳109-115猛龙,43.5%,40,92,34.6%,9,26,83.9%,26,31,45,8,37,16,7,3,6,25,115
1744,多伦多猛龙,2017-12-15,胜,主,篮网87-120猛龙,55.7%,54,97,25.0%,7,28,55.6%,5,9,45,11,34,26,11,5,8,16,120
1745,多伦多猛龙,2017-12-17,胜,主,国王93-108猛龙,42.4%,36,85,43.3%,13,30,82.1%,23,28,46,12,34,20,8,9,12,13,108
1746,多伦多猛龙,2017-12-20,胜,客,黄蜂111-129猛龙,53.8%,49,91,48.5%,16,33,83.3%,15,18,43,10,33,35,6,7,14,27,129
1747,多伦多猛龙,2017-12-21,胜,客," 76人109-114猛龙",41.2%,35,85,34.3%,12,35,91.4%,32,35,45,19,26,18,14,6,21,19,114
1748,多伦多猛龙,2017-12-23,胜,主," 76人86-102猛龙",41.2%,35,85,33.3%,9,27,88.5%,23,26,43,7,36,18,15,6,17,21,102
1749,多伦多猛龙,2017-12-26,负,客,独行侠98-93猛龙,33.7%,30,89,29.0%,9,31,75.0%,24,32,53,16,37,16,10,7,10,24,93
1750,多伦多猛龙,2017-12-27,负,客,雷霆124-107猛龙,42.4%,36,85,28.9%,11,38,92.3%,24,26,34,7,27,24,9,4,11,29,107
1751,多伦多猛龙,2017-12-29,胜,主,老鹰98-111猛龙,43.8%,46,105,35.1%,13,37,75.0%,6,8,51,19,32,22,9,15,11,22,111
1752,多伦多猛龙,2018-01-01,胜,主,雄鹿127-131猛龙,49.5%,45,91,42.4%,14,33,81.8%,27,33,40,6,34,25,8,8,12,20,131
